SYMBOL	logFC	logCPM	PValue	FDR	tests	ENTREZID
LINC01089	-0.11903122808200611	2.9448806994373213	0.5151757106513861	0.6803355140661062	0	338799
COIL	0.045512415188271364	5.975923927976683	0.5153757481214184	0.6805400058490627	0	8161
ZNF7	0.062129741763983136	4.794092187590099	0.5155154005926732	0.680664731976649	0	7553
NDUFB11	-0.04148535248359274	5.938943023229609	0.515674756179034	0.6808154491151269	0	54539
TMEM121	-0.15984209379052097	2.2557030497256374	0.516700415245157	0.6820082928415971	0	80757
PELI3	-0.14945632789877078	1.838422218261877	0.5166672201626666	0.6820082928415971	0	246330
SIRT6	0.11352675867137817	3.0466326780207784	0.5167141182817147	0.6820082928415971	0	51548
PPP1R15A	0.06004731271944715	4.895043119638992	0.5168137546150812	0.6820800231796619	0	23645
CCDC102A	0.12455096722478183	2.9176619577144707	0.5168606762938821	0.6820821753405069	0	92922
CSAD	-0.14099757291684334	2.5139393429101586	0.5171750832784981	0.682437286793497	0	51380
LAMTOR4	-0.07601609560218253	4.395306157519639	0.5174935367506277	0.682797675088878	0	389541
GOLGA6L9	-0.4392388486928468	0.30291585445492153	0.5176606345666557	0.6829583141983211	0	440295
CALCOCO2	0.038532849089872485	6.611991283338952	0.5177180780728393	0.6829742690764682	0	10241
SNORD35A	-0.22919083976086294	1.583027922081549	0.5180668545607408	0.6833745142931379	0	26816
CTHRC1	0.1759740174350801	2.08724449098974	0.5183199814774379	0.683615036465391	0	115908
RLTPR	0.32457977287221856	0.6493831180779054	0.5183399801725299	0.683615036465391	0	NA
TRHDE	0.070139546211292	4.4928130406478	0.5184349602269359	0.6836804291609155	0	29953
HOTAIRM1	0.13951183726921432	2.6971965406471745	0.5187062807689873	0.6839783371316828	0	100506311
PET117	-0.18915204836323735	1.85299540709762	0.5188326510229319	0.684060318340143	0	100303755
LRRC16A	0.043730714075525326	5.809407706942238	0.5188592972376795	0.684060318340143	0	NA
FAM86EP	-0.1585255402423257	2.255780868516368	0.5189856616128014	0.6841071390712287	0	348926
CTTNBP2NL	-0.06047597221224066	5.03461720550424	0.5189491133031849	0.6841071390712287	0	55917
PGM1	-0.04637727745936565	5.935549426521264	0.5191163517119938	0.6842195218608985	0	5236
FOXO3B	-0.09921689820675234	3.2924704049571316	0.5193449076607061	0.6844608654388933	0	2310
TIMM21	0.05435151573762403	5.409409223641983	0.5195303734254733	0.6846453818505098	0	29090
RPS17	-0.05485747158049822	5.441828886622784	0.5195944684721994	0.6846699357066517	0	6218
ZNF8	0.09565746757063942	3.9542486104689214	0.5201436326996339	0.6853336052892814	0	7554
TNPO2	0.039734402028948214	6.486155104032918	0.5203852783195357	0.685592012202975	0	30000
BFAR	-0.04248932314228338	6.207931313669043	0.5209690747392822	0.6863011079053175	0	51283
DKFZP586I1420	-0.3234352647111572	0.8175760222664984	0.5216481548680523	0.6870210364202927	0	222161
INTS5	-0.05687814107036717	4.894559596984938	0.5216524270561784	0.6870210364202927	0	80789
ZCCHC24	0.10135999206364525	3.216327390001071	0.521626997325518	0.6870210364202927	0	219654
PLEKHM2	-0.052605489568197474	5.543318820374094	0.5217919995063574	0.6871447632533877	0	23207
HVCN1	-0.5055804400019496	0.19600321472305512	0.5222719693718895	0.6877166965760825	0	84329
ABCB7	0.04207635142283288	5.870926367615101	0.5225079617180671	0.6879672935368152	0	22
REEP4	0.05586772473334725	5.609240847719941	0.5228617897213967	0.6883729830583298	0	80346
ZC2HC1C	-0.32180868272325974	0.8175014223861722	0.5230450628058123	0.6884337218891394	0	79696
CAMTA2	0.05300601590196597	5.113069819851027	0.5230280781841573	0.6884337218891394	0	23125
PPIE	0.06940273899126843	4.990381326482606	0.522999020320557	0.6884337218891394	0	10450
FBXO6	-0.1400568893691186	2.6540249267158624	0.523426603462636	0.6888569470397273	0	26270
RAD54B	0.04161142854317788	5.801660252580468	0.523458094417174	0.6888569470397273	0	25788
LOC100130238	-0.5049068869499403	0.15087636688137382	0.5238884171385739	0.6893027749525531	0	100130238
HMCES	-0.05575400748088192	5.432251351200081	0.5238548515103766	0.6893027749525531	0	56941
ARFGAP1	-0.040354554119201025	6.102370935324196	0.5240240019581497	0.689420937318925	0	55738
AIFM1	-0.03151141855971298	6.967732916925545	0.5242128093045976	0.6896090940013311	0	9131
TBC1D24	-0.05583299877634994	4.610176432173053	0.5242989589736237	0.6896621820371013	0	57465
RSRP1	0.08426441602982047	4.020317108182817	0.5244002981601831	0.6897023794746101	0	57035
OXLD1	0.08480945908120838	4.019908273005201	0.5244211120427464	0.6897023794746101	0	339229
TRIM21	-0.07561388176270029	4.083614757118645	0.5245507086748177	0.6898125805660805	0	6737
RYBP	-0.045736354451427055	5.4912998229920875	0.5246393484064654	0.6898550441359403	0	23429
CCDC124	-0.04018477927549961	5.9547856323734845	0.5246746132492072	0.6898550441359403	0	115098
EIF5AL1	0.10571537639542684	3.083828247408504	0.5248842937398658	0.6900704900674272	0	143244
ZSWIM8-AS1	-0.35901500488008864	0.00647134140862172	0.5251079334360225	0.6903042490875086	0	100507331
LINC00471	0.31036631473005083	0.8459365313378934	0.5254859609774172	0.6907409070716507	0	151477
ADO	0.055122231262282086	5.535895902119644	0.5257859507691443	0.6910536250198032	0	84890
PART1	0.1265001921546548	3.3218678288010732	0.5258156367265554	0.6910536250198032	0	25859
FNTA	-0.041278010304398975	5.97408490602813	0.5259196510098759	0.6910997988207718	0	2339
LOC100132352	0.11368584162834716	3.1571765835027583	0.5259425494213058	0.6910997988207718	0	NA
MAGEE1	-0.2541641872047525	1.5225261875865894	0.5260412865440902	0.6911692353301343	0	57692
STRN4	0.03595822238582317	6.611057515385587	0.5261060018762992	0.6911939621614818	0	29888
ZNF562	0.03996151891442037	5.985724316482081	0.526293913514684	0.6913805249067639	0	54811
C17orf100	0.27252400805873317	1.2286761091437053	0.5268842605601689	0.6920956793751543	0	388327
SIAH1	-0.0652799769035341	4.803118769110103	0.5271369627499035	0.692367229985483	0	6477
CDC42SE2	-0.03372628454839666	6.652328165795872	0.5273268582084196	0.6925521320535336	0	56990
ZNF527	0.08197826079209661	3.456148088262073	0.5273697111812699	0.6925521320535336	0	84503
TNPO3	-0.03132248448526415	7.02078403786293	0.5274827915371076	0.6926285483842047	0	23534
PYROXD2	0.2946335833555499	0.9809509663789777	0.5275198837959382	0.6926285483842047	0	84795
APMAP	0.032932206230892755	6.92788504781052	0.5275974269616108	0.6926699721072147	0	57136
KIAA2013	0.04927172806763801	5.628570125537103	0.5277494415815354	0.6928091518669737	0	90231
SLC22A4	0.49210408824034135	0.006649953682023352	0.5280294709336403	0.6931163455295583	0	6583
TEX30	-0.0738895188815695	4.118438941080453	0.5282517709977976	0.6933477140689239	0	93081
MSH6	-0.02669668866363482	8.014438810212477	0.528599599670051	0.6936833366182439	0	2956
GART	0.02689385910062205	7.674314870684159	0.5285588840293656	0.6936833366182439	0	2618
ALOX12-AS1	0.49060122757046976	0.10448938898510486	0.5287057210970966	0.693701704105443	0	100506713
AZIN2	0.4934079875384061	-0.24142532613788953	0.5286730022632977	0.693701704105443	0	113451
ITPA	0.05595750458739948	5.107582820363152	0.5287773440803132	0.6937352384222943	0	3704
MIR4523	-0.1980656530340179	1.3133527691504163	0.5289412889492296	0.6938898790570904	0	100616122
PLEKHA6	-0.04069017843883785	6.03750355494345	0.5291176713516901	0.6940608074694236	0	22874
TRG-AS1	-0.6355646785422252	-0.27181865135341776	0.5293491209317036	0.6942581817377942	0	100506776
LAT	-0.38080286671077784	-0.15387267229767387	0.5294064381857124	0.6942581817377942	0	27040
MFSD1	0.0623777910121102	4.818152814885862	0.5293688966705618	0.6942581817377942	0	64747
PRIMA1	-0.48934262754725855	-0.15389077012562133	0.5295201515092947	0.6943136753721719	0	145270
KLLN	-0.3145438591153659	1.0688892670217343	0.5295409611769433	0.6943136753721719	0	100144748
RIPK2	0.03778134604485482	6.1904048947542245	0.5296056510152456	0.694338043378567	0	8767
ZNF81	-0.07674809939725996	4.0288220004124	0.5298835745085182	0.694581480729244	0	347344
RUNDC3B	0.49331476468651597	-0.21175166907281984	0.5298461613345476	0.694581480729244	0	154661
PLEKHJ1	0.07491531395847445	4.311021637739065	0.5300059084978312	0.6946813735402384	0	55111
TMEM138	0.05482246016308986	5.076915075179903	0.5302003757557701	0.6948757861702113	0	51524
SMA4	0.38630535916513653	0.40238894785263296	0.5303142829428982	0.6949645928576442	0	NA
IFT46	0.05761189382198924	4.26204749535807	0.530530267093304	0.6951871419494613	0	56912
ZNF823	-0.09577506598391561	3.1910021098984362	0.5305921490660697	0.6952077401196284	0	55552
POMP	-0.02953015354171823	7.323246596995262	0.5306882307328694	0.6952731409166606	0	51371
WDR34	-0.04211103920364064	5.95291344552571	0.5307921229409454	0.6953098982190536	0	89891
TMEM68	0.05428811279093513	5.03109952870505	0.530808625486352	0.6953098982190536	0	137695
MAP3K6	-0.09357649240917694	3.3256864334463434	0.5309575069787059	0.6953913147783698	0	9064
RFWD2	0.04721716644592541	5.258808916867224	0.5309842394003783	0.6953913147783698	0	NA
MEGF11	0.553918979338379	-0.3026544594016499	0.531009304113629	0.6953913147783698	0	84465
LINC01465	-0.3440219747978635	0.28205666408566243	0.5310949169590063	0.695409114639328	0	283416
KIAA1407	-0.15665961834960151	2.287111989290801	0.5311152481129847	0.695409114639328	0	NA
MAT2A	0.02813212634603018	8.345498684167769	0.5312375378666169	0.6955087646936668	0	4144
SNORD68	0.49260176563778596	-0.4002124309057482	0.5312916056305409	0.6955190873431802	0	606500
RBM5	0.060799103361617715	5.161471179065948	0.5314907736527468	0.6957193438687846	0	10181
LINC01420	-0.04970372170651336	4.952802598673977	0.5315703644104112	0.6957630530176249	0	NA
ENTPD3-AS1	0.3938704567079406	-0.12580847582313096	0.5316287129898746	0.6957789534741906	0	285266
WDR73	-0.05212414781529221	4.927688181379066	0.5319226629719358	0.6958848302155987	0	84942
CTNNA1	-0.024502759651501244	8.433104284158775	0.5319406484357219	0.6958848302155987	0	1495
PTPN21	0.05595419794692938	5.4753658095505475	0.5318623275084358	0.6958848302155987	0	11099
ADAMTSL4-AS1	0.38808901230087106	0.2820758119179187	0.5317760101205674	0.6958848302155987	0	574406
PALM2	0.49321608633530845	-0.0986563141769139	0.5318704099151906	0.6958848302155987	0	NA
ISCA2	-0.06546557775581285	4.963906378635091	0.5320628895005333	0.6959511392025624	0	122961
MST1R	0.3855977406501568	0.23962127602809222	0.5320837594142299	0.6959511392025624	0	4486
BAG4	0.031016839687089615	6.715317022652158	0.5322447058711386	0.6961011958679415	0	9530
ZNF432	-0.11121986836129368	3.109887334350577	0.532381053028668	0.6962190568436731	0	9668
UBE2V1	-0.18281183799437653	2.025658565836264	0.5327792479909138	0.6966792979719686	0	7335
DNAH1	-0.15094155250789054	2.6088110652150367	0.5331252309237834	0.697071190980394	0	25981
FAM179A	-0.3479733250102394	0.3234058898582616	0.533258191545674	0.6971845094780666	0	NA
TAZ	0.07929333071337084	4.349049318871532	0.5333643754137479	0.6972628032752642	0	6901
MIEF1	0.03345799184146267	6.821600852142944	0.5334868641955285	0.697362396908659	0	54471
DHX30	-0.031221867275111122	7.041800449342876	0.5336070612272567	0.6974589777887941	0	22907
MED15	0.05573564005144512	5.190520082635499	0.5336786204519554	0.6974919746599365	0	51586
SNORD19B	0.38533834692398017	0.1277526155957381	0.5337460594231722	0.6975195813010217	0	100113381
TMEM238	0.4898320693694747	-0.09827741361434253	0.5338596097789977	0.6976074380279137	0	388564
GALNT11	-0.05455458268810497	5.166583058545512	0.5344618024715426	0.6982313309997682	0	63917
NDUFS6	-0.03794877321905049	6.327788046190568	0.5344761476603803	0.6982313309997682	0	4726
DCTN2	-0.0345620276846059	6.737451529588068	0.5344473154508073	0.6982313309997682	0	10540
ATP2A1-AS1	-0.17509012334428678	1.6414212494817004	0.534767345644772	0.6985511514797699	0	100289092
FAXC	0.20206077593390553	1.765745862691379	0.5349165102360384	0.6986853984522756	0	84553
TMCC1-AS1	-0.09325401772862905	3.260466998069347	0.5351395093783917	0.6988554466908238	0	100507032
EYA4	0.06352120236196301	4.4478810637940205	0.535134410278784	0.6988554466908238	0	2070
SNORD11	0.48620088793141214	-0.3030242928805188	0.5353184991221259	0.699028578581394	0	692058
LRRC14	0.05396126128636368	5.366925758491096	0.5354597170128559	0.6991523615583154	0	9684
AGAP2-AS1	0.10671961004890103	3.5072704132701644	0.5359606121297891	0.6996850570973148	0	100130776
EBLN2	0.2434333046016459	1.0564455662584775	0.5359233666520332	0.6996850570973148	0	55096
ST6GALNAC6	0.10822308722175264	3.617154511271424	0.5360173563098727	0.6996984819300236	0	30815
CDKL2	-0.4035599899512617	0.2820510566372623	0.5361188282491295	0.6997702854421816	0	8999
IFI27L2	-0.17518874697473188	1.7658332445601077	0.5368981122336581	0.7007267155073136	0	83982
CKLF	0.14167444231750143	2.46833123159779	0.5369509357266139	0.7007349299863783	0	51192
SMIM10L1	0.05252246359791593	5.153811137619737	0.5370761036593011	0.700837546235948	0	100129361
SNORA24	-0.25356439783832324	1.2714361977465976	0.537262272891874	0.7010197391917884	0	677809
SAP130	-0.04908220095585669	5.482492362709475	0.5375779560630537	0.7013708757090521	0	79595
RNF214	-0.05967878274342031	4.914993942591827	0.5380940504995968	0.701983402678788	0	257160
PRKD1	-0.08105238639240066	4.072981979671306	0.5382556265726313	0.7020971015378411	0	5587
UQCC3	-0.05627678990783028	4.853638987399963	0.5383210645058069	0.7020971015378411	0	790955
CD81	-0.02593942934089763	7.4513381816243545	0.5383044699527808	0.7020971015378411	0	975
VPS72	-0.043639030248874985	5.664836432385645	0.5384092891843666	0.7021513591198962	0	6944
ATP11C	0.029022290449906868	7.26238247735146	0.538463684901542	0.7021614940356067	0	286410
ZDHHC13	-0.058651820903225266	4.837471104423014	0.5387188663232328	0.7024334308941893	0	54503
FITM2	-0.12846571280367086	2.7770769739673264	0.5388344761702608	0.702523349590869	0	128486
TMEM205	0.05377930766781982	5.346028426108459	0.5396049354259781	0.7034669604843516	0	374882
ZNF775	0.12365203003979905	2.743728927867899	0.5403558740708461	0.7043849617854187	0	285971
ZNF580	0.06079519680255515	4.426473561663713	0.5404365305388183	0.704429128432976	0	51157
ZNF768	0.050345584056200016	5.393347746608328	0.5405134907184055	0.7044684699454077	0	79724
BLOC1S3	-0.10092922338358681	3.472557273017942	0.5409052577546146	0.7048983705392852	0	388552
CCDC22	0.07132919974263983	4.684801819249076	0.5409369500878166	0.7048983705392852	0	28952
PDRG1	-0.07282894526879267	4.491248906574499	0.5413710779413291	0.7054030484336751	0	81572
STX18	0.05969022630123487	4.853524711478677	0.5418024377539397	0.7059040325784524	0	53407
OVCA2	0.4165562216010876	0.5831507538521471	0.5420471996124014	0.7061618361732497	0	124641
RNU6-2	0.36246958188799083	0.30287578901802964	0.542273750492401	0.7063958725383236	0	103625684
RTN2	-0.3110195481368192	1.1043451214253426	0.5430700477414033	0.707371987457666	0	6253
BIVM	0.09088555310663832	3.529548594364213	0.5431565097352757	0.7074234226942189	0	54841
LOC441242	0.24961449447421935	0.7735554400913393	0.5432070034089401	0.7074280068608301	0	441242
C2orf88	0.3616597699995773	0.3634428454280589	0.5435871512201567	0.7078618674773506	0	84281
C5orf17	0.35902179050370386	0.4404301714447345	0.5436465914041916	0.7078780621258105	0	439936
SNORA4	-0.2639713793097106	0.42147480371668894	0.5437125579892731	0.7079027512162577	0	619568
UQCR10	0.038922673617406145	5.890277646644231	0.543895173426903	0.708018092472051	0	29796
TRIM13	0.061947308588752616	4.808291432378011	0.5438898902426188	0.708018092472051	0	10206
TMEM42	-0.1639240435820483	2.240081134136286	0.5443966111004866	0.7086095905940648	0	131616
ANO8	-0.10489109054603914	3.290188909194968	0.5445265325697838	0.7087174471092338	0	57719
RNFT2	-0.08686054095640702	3.886373845327145	0.544785621955742	0.7089933863336911	0	84900
C19orf26	0.2399498896906058	1.2608774269425487	0.5448933881875269	0.7090723603304376	0	NA
USP21	0.05953296181652645	4.771139461355016	0.5452824809753184	0.7095173806366247	0	27005
PABPC1	0.022619400073516153	10.790606286461113	0.5454415297584085	0.7096630184156919	0	26986
PPP2R3A	-0.08600234944320763	3.908374957206482	0.5461705252945053	0.7105501132459614	0	5523
YDJC	-0.048540556864999855	5.135338358105994	0.5463708011432374	0.7107492671000393	0	150223
TMEM191A	-0.33695229439903357	0.32329093202098774	0.5467981742791135	0.7112437817104378	0	84222
MXD1	0.1254720173916389	2.7720523266570525	0.5469602779712839	0.7113931933886808	0	4084
ZNF423	-0.46080298213981735	-0.01896271050584204	0.5474091770823459	0.7119102478899612	0	23090
LOC644656	-0.19008788038349428	1.4498047027152583	0.5474959270409343	0.7119102478899612	0	644656
TRIM33	-0.036119675796135876	6.50220400147279	0.5474996342006327	0.7119102478899612	0	51592
BDH1	0.0932109422430855	3.178897240663142	0.547555597205944	0.7119215482967726	0	622
CCNDBP1	-0.0738442086118643	4.4588560235569865	0.547869210897373	0.7121961096015138	0	23582
GPBP1	0.02741962523213693	7.076259726106399	0.5478275265466103	0.7121961096015138	0	65056
ABCA10	0.5864168331793029	0.10431685473657065	0.5479086404942323	0.7121961096015138	0	10349
USP22	-0.02358311274595475	8.648018286984154	0.5481643402577854	0.7124669857842623	0	23326
PAPPA	0.03514878933146557	6.469894347518814	0.5482808510321563	0.7125569223804171	0	5069
ZNF446	0.11804881621419085	2.716592305879662	0.5486542890860698	0.7129807225503677	0	55663
CACUL1	0.03038911828443228	7.079255908369523	0.5487197467958655	0.7130042611514871	0	143384
NDUFB9	0.028757695423484157	7.330463083841234	0.5489597228745159	0.7132545446027271	0	4715
UTP18	0.03181225769664214	6.8352679854098275	0.5493030983118171	0.7136391184071744	0	51096
FLJ37035	-0.4916003248732958	-0.07126390374734985	0.5495836785429239	0.7138728858809279	0	NA
GYG1	-0.042419332788099715	5.883899242394387	0.5496252398266507	0.7138728858809279	0	2992
SOCS1	0.4441533761882376	-0.2414959149647184	0.549597923899245	0.7138728858809279	0	8651
RPS16P5	0.34761647200795665	-0.24148238155032145	0.5497101638298512	0.7139216167021006	0	647190
CCDC134	-0.1372989888027738	2.788408819514174	0.5499254216377109	0.7141395921241636	0	79879
LOC100130950	-0.3612270971040549	-0.211586728771409	0.5500473624972411	0.7142363579245086	0	100130950
OR1F1	-0.4915292724738432	-0.18228638303822284	0.5505805082921607	0.7148053840413742	0	4992
CYLD	-0.055131534824166904	4.916556554191185	0.5505538593740384	0.7148053840413742	0	1540
KREMEN1	-0.0759179086498197	4.423291820788042	0.5506320295388749	0.7148106512245027	0	83999
LOC100288911	-0.15326543215768618	2.5925519231900873	0.5507159830808017	0.7148580163072638	0	NA
PTGS1	-0.8753989883374563	-0.6169035448917013	0.5525070097770128	0.7149911779890133	0	5742
KCNIP2-AS1	-0.8749812900786427	-0.919510370750947	0.5528437833985345	0.7149911779890133	0	100289509
PAX8	-0.8747925062302022	-0.7819089614856927	0.5521741887510209	0.7149911779890133	0	7849
RARRES3	-0.8745550588706362	-0.6563458911234743	0.5527738408694294	0.7149911779890133	0	NA
ITGAL	-0.8745024931720004	-0.8721843326592846	0.5530449962132516	0.7149911779890133	0	3683
ASAP1-IT2	-0.8743074790800478	-0.7389213865867973	0.5519207108278944	0.7149911779890133	0	100507117
BNIPL	-0.8738609006783346	-0.9195150333167066	0.553102935785666	0.7149911779890133	0	149428
FAM212B-AS1	-0.8737723328304875	-0.7388320371471829	0.5517856434398306	0.7149911779890133	0	NA
CCR7	-0.8735829092052482	-0.8263257921023045	0.552630267058585	0.7149911779890133	0	1236
KCNK13	-0.8730624071755415	-0.8721319279203885	0.5519238917958619	0.7149911779890133	0	56659
LOC100507283	-0.8726366281999058	-0.8262464108861904	0.5522444979302771	0.7149911779890133	0	100507283
TMEM254-AS1	-0.8726241449994808	-0.8720895735469092	0.5523247809150028	0.7149911779890133	0	219347
CDH8	-0.8724761696496544	-0.6968930371680934	0.5526201718565985	0.7149911779890133	0	1006
LOC100996255	-0.8721233242015022	-0.5783352884740612	0.5523347604252612	0.7149911779890133	0	NA
ITGB3	-0.33579617775941695	0.4216362834689777	0.5518516404278098	0.7149911779890133	0	3690
TREX1	-0.3267717428793623	0.5135687375728849	0.5517873160679241	0.7149911779890133	0	11277
C1orf220	-0.25640056028870106	0.9683556929574796	0.5531449013778217	0.7149911779890133	0	400798
NUPL2	-0.07484838931300847	3.7965222119122837	0.5521362055216313	0.7149911779890133	0	NA
DUSP6	-0.06263738472581755	4.717606671775295	0.5513250430519099	0.7149911779890133	0	1848
AP1M2	-0.05338035690356291	5.23487283280231	0.5517648336214432	0.7149911779890133	0	10053
KANSL1	-0.038967259243976725	6.16278847351809	0.5510702515340062	0.7149911779890133	0	284058
MFSD12	0.05666464539140949	4.62590784090594	0.5530915895100076	0.7149911779890133	0	126321
COG1	0.05994244116079973	4.703685887940657	0.5527832001152726	0.7149911779890133	0	9382
LZTS2	0.06573863328266802	5.108368156777939	0.5515967900727738	0.7149911779890133	0	84445
RAD9A	0.0832940364887197	3.6943903139995116	0.552955635807854	0.7149911779890133	0	5883
WDR91	0.10504910250638402	3.307836153892191	0.5527177244244154	0.7149911779890133	0	29062
SCARNA6	0.11267160996862696	2.522058780852859	0.5513328317808721	0.7149911779890133	0	677772
TFEB	0.2559979439348627	1.477259064729519	0.5512454724638376	0.7149911779890133	0	7942
AGPAT4-IT1	0.6316275777475551	-0.7820582604119696	0.5529008585024597	0.7149911779890133	0	79992
CD79A	0.631889560349034	-0.8264318793278254	0.5521543282991961	0.7149911779890133	0	973
SNORD98	0.632700162104337	-0.8722504898440305	0.552110491106176	0.7149911779890133	0	692211
FAM132A	0.6330488699619355	-0.6564217189100389	0.551813281400357	0.7149911779890133	0	NA
MIRLET7I	0.633139066901811	-0.8722051522369959	0.5525454634011576	0.7149911779890133	0	406891
MAK	0.6332276753573175	-0.7819690597426189	0.5520957373941314	0.7149911779890133	0	4117
GALR2	0.6333051056826801	-0.8721520864501109	0.5524305919117104	0.7149911779890133	0	8811
BRWD1-IT2	0.6333111377393408	-0.6168842673974924	0.552094673246428	0.7149911779890133	0	NA
TMEM56-RWDD3	0.6336762400773858	-0.5783706667185449	0.5515833925266821	0.7149911779890133	0	NA
SNORA58	0.6340691041357533	-0.8721483021647103	0.55201521143959	0.7149911779890133	0	677836
MIR423	0.6340796410274263	-0.9194511406014916	0.5520834011891286	0.7149911779890133	0	494335
NPM2	0.6341380947121575	-0.6563350658523334	0.552902684208349	0.7149911779890133	0	10361
MIR29C	0.6345483470094	-0.8722122320429556	0.552267096483588	0.7149911779890133	0	407026
CYS1	0.634610555168906	-0.7388352162130581	0.5522990960207411	0.7149911779890133	0	192668
FLJ35934	0.634620653267538	-0.8263401912149443	0.5520395685337443	0.7149911779890133	0	NA
MIR641	0.6346390658680358	-0.7819852487175478	0.5520962477288052	0.7149911779890133	0	693226
LOC100288846	0.6351865096814696	-0.9194243125554225	0.5528514087093213	0.7149911779890133	0	100288846
C3orf20	0.6352166994897556	-0.82639202091344	0.5524483293664629	0.7149911779890133	0	84077
PHKG1	0.8135647927496834	-0.8265121459969293	0.55295359262549	0.7149911779890133	0	5260
IL34	0.8150192577888793	-0.8723044457782296	0.5528307460477928	0.7149911779890133	0	146433
COL5A3	0.8150478099556016	-0.7390186531687496	0.5524150139243994	0.7149911779890133	0	50509
FCMR	0.8119404198701151	-0.8264087847985001	0.5532857928175557	0.7151119155365937	0	9214
LOC101928100	-0.8775037945372959	-0.8263827215190644	0.5536456882460626	0.7155156667798596	0	101928100
BCRP2	0.34251130163631605	0.4775617912587077	0.5537550953844836	0.7155956526935235	0	400892
CBX3P2	-0.8741069884807452	-0.7389643919884216	0.5539629713243981	0.7158028612737396	0	645158
PRKACA	-0.049433609842661985	5.307211575379629	0.5542669366025572	0.7161341854181977	0	5566
ZDHHC5	0.025288584877527723	7.74614291629304	0.5551020312593625	0.7170989251907847	0	25921
PPIEL	0.1374905607004796	2.055841980536565	0.5551088492612329	0.7170989251907847	0	728448
PCIF1	0.05184005337860675	4.998038616102382	0.5553264007039646	0.7173184316495159	0	63935
PPP1R13B	0.097192535149664	3.452366223566029	0.5555504586904758	0.71754630427775	0	23368
ZMPSTE24	-0.02818089037026429	7.080706573209992	0.5557301705956859	0.7177168655493551	0	10269
RHBDD3	-0.08471605097393088	3.511187985606705	0.5560704989983076	0.7180948134894969	0	25807
PGAP3	0.11317463788840537	2.849598818718344	0.5563684766982206	0.7184180107241022	0	93210
PFKL	-0.037923715522907776	6.085008498757997	0.5565017394281394	0.7185284804344805	0	5211
TM2D3	0.06365960827504082	4.524384335764824	0.5567252074383177	0.7187553899718014	0	80213
HELLS	0.03079285585983515	7.0800368267954115	0.556857431608254	0.7188644711143755	0	3070
LIPE	-0.1285628848582143	2.4171618834568576	0.5573903680136442	0.7194291174396196	0	3991
DDX19A	0.03529372458092215	6.403741210239663	0.5573682940124846	0.7194291174396196	0	55308
NTNG2	-0.3267885646776966	0.4022989261224915	0.5576410102792684	0.7196909430804509	0	84628
GAS2L1	0.056039300918998836	4.57460356161497	0.557778743050918	0.7198070154538839	0	10634
WDR47	-0.07128188665859124	4.258425811197298	0.5584787000842045	0.7206485496759591	0	22911
NABP2	0.0453214804823606	5.8999209049079155	0.5591441187316141	0.7214453759508317	0	79035
SYTL2	-0.316922243360182	0.3829667810790348	0.5594919744726791	0.721770527287866	0	54843
MEAF6	0.045465362528212976	5.614031660867206	0.5594773398069973	0.721770527287866	0	64769
FAM45B	0.28346194079014136	0.9681160560714105	0.5595564575253528	0.7217918843967291	0	NA
RAB38	-0.388333499524622	0.2611214771673516	0.5598028988136682	0.722047932180014	0	23682
GANAB	-0.02243236801857859	9.042709992499152	0.5598825941304038	0.7220888813568451	0	23193
MYNN	-0.06029815739204472	4.739764116536317	0.5607546694355483	0.7230897612551894	0	55892
PPP2R2A	-0.025053460144224653	7.642049599720087	0.5607528517019948	0.7230897612551894	0	5520
EPB41L5	-0.036822336677497326	5.9520701392258335	0.5613711013839583	0.7238226701063709	0	57669
LOC100506023	0.32097779822141226	0.459056753346845	0.561854345434071	0.7243837378852076	0	100506023
TVP23C	-0.17026668512377988	1.831492026175497	0.5621882475001087	0.7246292708919727	0	201158
MOB2	-0.08646089130809605	3.2767153792573884	0.5621891368593499	0.7246292708919727	0	81532
ABT1	-0.056153321903512673	4.445355054753521	0.5621376287195147	0.7246292708919727	0	29777
SHPK	0.06424889737872654	4.522612722524307	0.5626591618988723	0.7251730404961075	0	23729
LOC101929705	-0.34074920317160695	0.006614297004431648	0.5630851915367036	0.7256600192146805	0	101929705
ZNHIT3	0.043855730058977554	5.174511847185904	0.563193634756347	0.7257376691563776	0	9326
LIN52	-0.08045831225425594	3.7849416053107277	0.5634299173792238	0.7259800270132708	0	91750
MRPL32	0.038671021244197724	5.449445575462695	0.5635071661564978	0.7260174456597532	0	64983
TESK2	-0.5562445526096601	0.15115876205440945	0.5637367920547631	0.7260366344424458	0	10420
LINC00896	-0.4387396976939444	-0.09847760096533192	0.563670334138809	0.7260366344424458	0	150197
AKIRIN1	-0.03118501970878097	6.749834398902336	0.5636403017700345	0.7260366344424458	0	79647
SKA2	0.03137570714425266	6.794611489910087	0.5637383758387647	0.7260366344424458	0	348235
CEP295	0.04406629230315194	6.015263548252493	0.56376310778021	0.7260366344424458	0	85459
A1CF	0.03638381598079176	6.350387747072336	0.5639967362084343	0.7262754037878598	0	29974
LINC01578	0.053585672580299275	4.864413391614594	0.5641603656596876	0.726305363878041	0	100507217
ADAP2	0.3685091969363861	0.4588409286355633	0.5641646843721995	0.726305363878041	0	55803
LINC00346	0.5335822238196668	-0.12589036877744153	0.5641342948068917	0.726305363878041	0	283487
